txn_id,source_id,target_id,timestamp,amount,is_fraud,src_out_degree_1d,src_neighbor_entropy,src_in_degree_1d,src_ego_in_out_delta_time,src_degree_ratio
100976,4702,2209,2024-01-24T15:06:07.668012,20.317781116085882,0,0,-0.0,1,54069,0.0
100977,4,6172,2024-01-24T15:06:15.941110,1317.6928557109293,0,30,3.3078103206019436,0,4256,30.0
100978,3166,7988,2024-01-24T15:06:55.153918,236.501778670517,0,1,0.0,1,41853,0.5
100979,1896,370,2024-01-24T15:06:57.855896,37.36028819497487,0,1,0.0,3,34038,0.25
100980,3014,5620,2024-01-24T15:07:11.652138,27.15686977002965,0,0,-0.0,1,9006,0.0
100981,3975,188,2024-01-24T15:07:28.619505,16.824957492315733,0,0,-0.0,0,2592000,0.0
100982,5925,5285,2024-01-24T15:08:37.521552,105.00898577690327,0,0,-0.0,0,2592000,0.0
100983,3,7181,2024-01-24T15:09:28.055118,1635.523751892075,0,25,3.053964299031567,0,5636,25.0
100984,2228,6056,2024-01-24T15:09:33.015358,244.962624944999,0,0,-0.0,0,2592000,0.0
100985,2826,3541,2024-01-24T15:09:38.221265,63.05407622693331,0,0,-0.0,1,32119,0.0
100986,7253,7146,2024-01-24T15:09:42.400169,98.0179584996068,0,0,-0.0,2,4438,0.0
100987,4166,4967,2024-01-24T15:09:57.565053,40.54500303443503,0,0,-0.0,1,43075,0.0
100988,4,6698,2024-01-24T15:10:02.489590,981.7504218869798,0,31,3.342992270368652,0,226,31.0
100989,9745,9899,2024-01-24T15:10:46.395596,238.5617711209759,0,0,-0.0,2,41839,0.0
100990,383,1364,2024-01-24T15:10:55.540407,94.82701660225345,0,0,-0.0,1,73212,0.0
100991,0,5721,2024-01-24T15:11:22.654498,796.8847585234187,0,28,3.1548478033066205,1,5066,14.0
100992,684,1913,2024-01-24T15:12:00.845319,68.66016012187573,0,0,-0.0,0,2592000,0.0
100993,5245,9912,2024-01-24T15:12:02.777105,209.8200884619334,0,1,0.0,0,84740,1.0
100994,8411,740,2024-01-24T15:12:24.222455,102.59423225118074,0,0,-0.0,0,2592000,0.0
100995,2669,3566,2024-01-24T15:12:36.447099,53.85936555051467,0,0,-0.0,0,2592000,0.0
100996,98,3306,2024-01-24T15:13:24.113807,5.001626408598305,0,0,-0.0,0,2592000,0.0
100997,8311,3966,2024-01-24T15:13:36.994708,272.3413377345424,0,2,0.3723359503980419,1,5695,1.0
100998,8258,8510,2024-01-24T15:14:05.886540,102.65294420056905,0,1,0.0,0,28397,1.0
100999,6457,5889,2024-01-24T15:14:09.132563,53.8247609022303,0,1,0.0,0,78740,1.0
101000,6335,5498,2024-01-24T15:14:19.232085,44.12348824769012,0,0,-0.0,1,39918,0.0
101001,1040,8240,2024-01-24T15:14:55.694330,399.03947526781093,0,0,-0.0,0,2592000,0.0
101002,3494,8349,2024-01-24T15:15:04.439382,30.634569426395707,0,1,0.0,0,67214,1.0
101003,7248,6897,2024-01-24T15:15:12.940459,77.62346826240933,0,0,-0.0,0,2592000,0.0
101004,9407,9282,2024-01-24T15:16:23.117810,30.437625103360528,0,2,0.4792876750974301,1,12095,1.0
101005,7,7223,2024-01-24T15:16:31.878174,1043.7788594428746,0,33,3.3094200002758596,0,7384,33.0
101006,4772,8140,2024-01-24T15:16:33.306740,95.21100082991907,0,0,-0.0,2,45155,0.0
101007,821,7171,2024-01-24T15:16:40.253217,53.67023190367241,0,0,-0.0,0,2592000,0.0
101008,0,247,2024-01-24T15:17:15.968485,1753.4882187317814,0,27,3.111056201313307,1,353,13.5
101009,8227,7294,2024-01-24T15:17:25.766555,28.492536421630547,0,0,-0.0,0,2592000,0.0
101010,5552,7321,2024-01-24T15:18:14.999628,14.401783433210777,0,1,0.0,0,29816,1.0
101011,765,4089,2024-01-24T15:18:29.261488,396.3445344306476,0,0,-0.0,1,83848,0.0
101012,8648,6514,2024-01-24T15:18:35.861902,13.555395689375365,0,0,-0.0,0,2592000,0.0
101013,554,1107,2024-01-24T15:18:40.099653,306.351832516171,0,0,-0.0,1,13261,0.0
101014,4598,257,2024-01-24T15:19:09.426406,35.19257695608097,0,0,-0.0,1,74795,0.0
101015,4,4480,2024-01-24T15:19:16.399475,1145.45050560315,0,32,3.3745348381938203,0,553,32.0
101016,6356,4686,2024-01-24T15:19:32.297579,119.24820264301161,0,1,0.0,0,19303,1.0
101017,1566,3526,2024-01-24T15:19:52.135181,43.59100491948363,0,0,-0.0,1,62591,0.0
101018,8353,954,2024-01-24T15:19:57.777693,56.09581588519953,0,1,0.0,0,49153,1.0
101019,9070,8344,2024-01-24T15:20:21.096659,497.6678779709815,0,2,0.6908098313609914,1,25783,1.0
101020,8,5608,2024-01-24T15:21:29.309354,1301.5980689853006,0,27,3.199122526250773,1,3965,13.5
101021,8475,5668,2024-01-24T15:21:34.503267,89.14838865851547,0,0,-0.0,1,1617,0.0
101022,7409,1712,2024-01-24T15:21:38.950663,1937.7831864521365,0,0,-0.0,1,53374,0.0
101023,1824,9531,2024-01-24T15:22:25.238485,29.187435700051115,0,1,0.0,0,2697,1.0
101024,1735,1706,2024-01-24T15:22:25.557377,85.08611794972067,0,0,-0.0,0,2592000,0.0
101025,241,9089,2024-01-24T15:23:01.745515,7.476984776708323,0,0,-0.0,0,2592000,0.0
101026,5387,9425,2024-01-24T15:23:17.604266,8.921314546022161,0,0,-0.0,0,2592000,0.0
101027,5330,1010,2024-01-24T15:24:19.821369,56.867746965937535,0,0,-0.0,0,2592000,0.0
101028,7805,521,2024-01-24T15:24:36.597246,592.1494039946194,0,1,0.0,0,58214,1.0
101029,1991,90,2024-01-24T15:24:58.022359,20.211732868661013,0,0,-0.0,1,58466,0.0
101030,5121,5654,2024-01-24T15:25:01.117516,36.04209833055836,0,1,0.0,1,32316,0.5
101031,8541,8182,2024-01-24T15:25:04.754635,175.73646699587894,0,0,-0.0,0,2592000,0.0
101032,6687,8148,2024-01-24T15:25:05.388013,6731.410191147008,0,0,-0.0,0,2592000,0.0
101033,9505,1052,2024-01-24T15:25:16.846389,54.855545250058405,0,1,0.0,0,2482,1.0
101034,4718,1548,2024-01-24T15:25:24.251384,48.26458812256414,0,0,-0.0,0,2592000,0.0
101035,5933,1877,2024-01-24T15:26:29.278738,33.678466970417695,0,0,-0.0,0,2592000,0.0
101036,6163,8446,2024-01-24T15:26:57.405382,6133.849306786198,1,0,-0.0,3,2027,0.0
101037,4720,7617,2024-01-24T15:27:03.719873,23.884034690474056,0,0,-0.0,0,2592000,0.0
101038,2026,4923,2024-01-24T15:27:44.298310,13826.16263251534,0,0,-0.0,1,50313,0.0
101039,1518,4313,2024-01-24T15:27:49.395615,814.9768809882403,0,0,-0.0,0,2592000,0.0
101040,192,8955,2024-01-24T15:28:34.709611,28.70457961526044,0,0,-0.0,0,2592000,0.0
101041,7175,4393,2024-01-24T15:29:14.274087,50.044474845814655,0,0,-0.0,0,2592000,0.0
101042,5112,8206,2024-01-24T15:29:38.579992,30.82410620425973,0,1,0.0,0,18689,1.0
101043,6256,8783,2024-01-24T15:29:47.645018,251.05789448697547,0,1,0.0,1,17061,0.5
101044,1748,4974,2024-01-24T15:30:21.487835,86.3446946464569,0,0,-0.0,1,55248,0.0
101045,3,8500,2024-01-24T15:30:29.040905,737.2788580110207,0,26,3.100056401951618,0,1260,26.0
101046,26,1613,2024-01-24T15:31:20.582379,113.89584356526355,0,0,-0.0,1,47105,0.0
101047,5402,9044,2024-01-24T15:31:26.713703,65.9417420890626,0,0,-0.0,0,2592000,0.0
101048,2464,514,2024-01-24T15:32:15.829031,11.188197177289364,0,0,-0.0,0,2592000,0.0
101049,8088,7421,2024-01-24T15:32:24.832516,80.90730294122227,0,1,0.0,1,12055,0.5
101050,4265,1204,2024-01-24T15:33:12.035636,33.5340979598491,0,0,-0.0,0,2592000,0.0
101051,8106,7296,2024-01-24T15:33:55.374457,56.04908495221291,0,1,0.0,1,26962,0.5
101052,8089,8213,2024-01-24T15:34:01.094480,18.97513466088564,0,0,-0.0,0,2592000,0.0
101053,5200,664,2024-01-24T15:34:44.861313,47.54870772849092,0,1,0.0,0,80046,1.0
101054,143,3937,2024-01-24T15:35:37.157200,16.75285094742436,0,0,-0.0,0,2592000,0.0
101055,2123,8859,2024-01-24T15:35:51.354280,9.601926093834837,0,0,-0.0,0,2592000,0.0
101056,6460,9267,2024-01-24T15:36:01.071113,296.58148368538457,0,0,-0.0,0,2592000,0.0
101057,6,5647,2024-01-24T15:36:02.261857,1958.8424185846231,0,26,3.15485375276146,0,3743,26.0
101058,282,9065,2024-01-24T15:36:55.820825,58.46126671395139,0,1,0.0,0,8199,1.0
101059,920,5459,2024-01-24T15:38:06.880549,8.675175559690988,0,0,-0.0,0,2592000,0.0
101060,7631,6842,2024-01-24T15:38:43.742669,7.8821363779361775,0,0,-0.0,0,2592000,0.0
101061,9365,432,2024-01-24T15:39:04.403404,30.550493510262122,0,1,0.0,1,49898,0.5
101062,6343,1162,2024-01-24T15:39:34.679675,126.7019267277149,0,0,-0.0,1,75409,0.0
101063,8062,7467,2024-01-24T15:39:54.764848,48.41378813402405,0,1,0.0,1,49968,0.5
101064,2133,8234,2024-01-24T15:40:00.704599,2389.3345908686565,0,0,-0.0,1,86066,0.0
101065,9149,4575,2024-01-24T15:40:21.938866,19.359916740122916,0,1,0.0,0,12005,1.0
101066,9085,3744,2024-01-24T15:41:27.272254,85.38170674365605,0,0,-0.0,0,2592000,0.0
101067,2685,1765,2024-01-24T15:41:53.339950,131.00657576730674,0,1,0.0,2,16633,0.3333333333333333
101068,6624,1723,2024-01-24T15:42:20.601564,38.53069848321048,0,0,-0.0,0,2592000,0.0
101069,6656,4261,2024-01-24T15:42:47.236547,28.656256250877604,0,0,-0.0,1,50621,0.0
101070,3063,1151,2024-01-24T15:43:15.969358,4188.923872913799,0,0,-0.0,0,2592000,0.0
101071,6534,7453,2024-01-24T15:43:58.515959,25.696571771014433,0,0,-0.0,0,2592000,0.0
101072,8098,4325,2024-01-24T15:43:59.986345,93.08830979958206,0,0,-0.0,1,13835,0.0
101073,1456,106,2024-01-24T15:44:17.253367,98.00578887750068,0,1,0.0,0,57205,1.0
101074,924,5523,2024-01-24T15:44:56.636723,41.53042307989664,0,0,-0.0,0,2592000,0.0
101075,5695,2794,2024-01-24T15:45:23.577054,169.44771473001904,0,0,-0.0,0,2592000,0.0
101076,8988,3977,2024-01-24T15:45:24.622999,131.80733555726135,0,0,-0.0,0,2592000,0.0
101077,3676,1631,2024-01-24T15:45:39.333578,1348.8318218911368,0,0,-0.0,1,9706,0.0
101078,1294,3154,2024-01-24T15:46:15.313254,151.57506306072685,0,0,-0.0,0,2592000,0.0
101079,3462,8724,2024-01-24T15:47:09.072430,38.8464842731127,0,0,-0.0,0,2592000,0.0
101080,8285,7841,2024-01-24T15:47:10.440160,223.29948468077876,0,0,-0.0,0,2592000,0.0
101081,6184,2463,2024-01-24T15:47:18.593360,6.987476527652213,0,2,0.5865829046911352,3,3327,0.5
101082,7906,6340,2024-01-24T15:48:34.772596,124.39156460814638,0,0,-0.0,2,34972,0.0
101083,51,673,2024-01-24T15:48:42.072802,45.51247617929184,0,0,-0.0,0,2592000,0.0
101084,5385,9896,2024-01-24T15:48:47.608005,117.37166882461428,0,0,-0.0,1,73751,0.0
101085,9847,3363,2024-01-24T15:48:48.536616,59.41770024994028,0,0,-0.0,0,2592000,0.0
101086,5445,6073,2024-01-24T15:49:11.890261,34.420914019954786,0,0,-0.0,0,2592000,0.0
101087,5568,1619,2024-01-24T15:49:22.251305,54.25666472500374,0,0,-0.0,0,2592000,0.0
101088,4066,6956,2024-01-24T15:50:18.083902,71.52758684266269,0,0,-0.0,0,2592000,0.0
101089,6380,8366,2024-01-24T15:50:42.659544,51.83808286989632,0,2,0.41107440318930505,0,59604,2.0
101090,6245,1774,2024-01-24T15:51:27.669248,38.49927174188892,0,0,-0.0,0,2592000,0.0
101091,7139,3928,2024-01-24T15:51:28.651447,10.354853310376859,0,0,-0.0,0,2592000,0.0
101092,3842,2401,2024-01-24T15:52:15.801154,3419.5645872268224,1,0,-0.0,4,2900,0.0
101093,1,1230,2024-01-24T15:52:36.808156,1849.1772615984937,0,26,3.051631662847156,0,2833,26.0
101094,2927,444,2024-01-24T15:52:41.656824,18.902947731732983,0,0,-0.0,2,40810,0.0
101095,8271,6208,2024-01-24T15:53:56.863647,28.706462039148292,0,0,-0.0,1,59555,0.0
101096,6547,4702,2024-01-24T15:53:58.176140,17.657389010518212,0,1,0.0,0,46923,1.0
101097,8018,6771,2024-01-24T15:54:13.247592,96.23080289211568,0,0,-0.0,0,2592000,0.0
101098,5795,9798,2024-01-24T15:54:34.529436,86.29544100773225,0,0,-0.0,0,2592000,0.0
101099,7653,200,2024-01-24T15:54:53.802855,18.60486276418765,0,0,-0.0,0,2592000,0.0
101100,1180,8005,2024-01-24T15:54:57.189193,42.35258498789399,0,1,0.0,1,69700,0.5
101101,9812,3648,2024-01-24T15:55:03.689347,69.2113585969879,0,2,0.6917291234216759,0,47317,2.0
101102,5532,505,2024-01-24T15:55:35.698604,19.651767902735898,0,0,-0.0,0,2592000,0.0
101103,2211,8744,2024-01-24T15:55:44.770985,12.98788219273596,0,4,0.22528378747145017,0,14250,4.0
101104,1110,6775,2024-01-24T15:55:52.606369,42.81269797180449,0,1,0.0,0,35125,1.0
101105,3415,6138,2024-01-24T15:56:06.201717,19.235663300324205,0,1,0.0,1,24259,0.5
101106,3455,1571,2024-01-24T15:56:12.935646,20.227091499021412,0,0,-0.0,0,2592000,0.0
101107,9365,7578,2024-01-24T15:56:39.707302,48.19332538002968,0,2,0.5254352328888647,1,1055,1.0
101108,9388,5482,2024-01-24T15:56:55.375914,222.10613277410795,0,0,-0.0,0,2592000,0.0
101109,1813,2304,2024-01-24T15:58:08.830580,79.42954207537143,0,1,0.0,0,30336,1.0
101110,7725,3838,2024-01-24T15:58:36.006993,49.955850644925064,0,1,0.0,0,73817,1.0
101111,0,2609,2024-01-24T15:58:44.627510,944.9140865403606,0,27,3.1238967042438235,1,2488,13.5
101112,5913,8150,2024-01-24T15:58:48.325994,135.90422643366415,0,1,0.0,0,11353,1.0
101113,176,1920,2024-01-24T15:58:50.886034,89.71450915881942,0,1,0.0,0,84893,1.0
101114,9757,2175,2024-01-24T15:59:54.647525,51.99751519347089,0,2,0.6429769795910811,1,35358,1.0
101115,3677,7148,2024-01-24T15:59:57.631636,173.7274586483713,0,0,-0.0,0,2592000,0.0
101116,4890,9657,2024-01-24T16:00:10.772191,77.91917371712935,0,0,-0.0,0,2592000,0.0
101117,220,6639,2024-01-24T16:00:12.039896,197.37174025003347,0,0,-0.0,1,54806,0.0
101118,5631,9286,2024-01-24T16:00:17.670123,106.98982479350043,0,1,0.0,0,6092,1.0
101119,4849,5740,2024-01-24T16:00:24.038539,20.085996664018655,0,0,-0.0,0,2592000,0.0
101120,9189,8249,2024-01-24T16:00:49.221445,213.6749698016631,0,0,-0.0,0,2592000,0.0
101121,616,6630,2024-01-24T16:00:55.738682,195.02996304009247,0,1,0.0,0,28537,1.0
101122,9,1571,2024-01-24T16:01:26.451387,1277.650123804375,0,19,2.868901526077239,0,3373,19.0
101123,7623,4705,2024-01-24T16:01:34.220024,49.709531282801315,0,0,-0.0,1,11333,0.0
101124,3696,1306,2024-01-24T16:01:44.777842,81.65260767890771,0,1,0.0,2,6518,0.3333333333333333
101125,10,454,2024-01-24T16:01:51.786109,1665.2526594931992,0,28,3.2048383610020776,1,4433,14.0
101126,3,416,2024-01-24T16:02:21.425629,775.1177146473955,0,26,3.092395840838636,0,1912,26.0
101127,9915,2811,2024-01-24T16:02:53.224617,121.28867530042342,0,1,0.0,0,68131,1.0
101128,3981,7105,2024-01-24T16:03:12.276494,41.01247079285153,0,0,-0.0,1,81499,0.0
101129,4654,4444,2024-01-24T16:03:38.791640,116.01870004398805,0,1,0.0,0,55233,1.0
101130,7348,8737,2024-01-24T16:03:46.338667,105.22060513259333,0,1,0.0,1,66901,0.5
101131,197,8825,2024-01-24T16:03:50.426661,4497.033858463088,0,0,-0.0,1,57126,0.0
101132,1,7462,2024-01-24T16:04:23.999754,1513.7871926666664,0,27,3.0972230840890345,0,707,27.0
101133,2683,6083,2024-01-24T16:04:34.949793,18.64337787585441,0,1,0.0,0,54792,1.0
101134,4,8260,2024-01-24T16:04:40.137536,1460.453593961369,0,32,3.375367766496311,0,2723,32.0
101135,9,5209,2024-01-24T16:05:34.242267,25.124136522532904,0,20,2.9236109686938203,0,247,20.0
101136,5466,3806,2024-01-24T16:06:33.576082,128.68299684378434,0,1,0.0,0,60197,1.0
101137,2859,4498,2024-01-24T16:06:41.774845,88.73796087820234,0,1,0.0,0,18638,1.0
101138,2409,3158,2024-01-24T16:06:46.570660,6973.822312796072,0,0,-0.0,1,29994,0.0
101139,286,9726,2024-01-24T16:07:03.051840,41.544544571529656,0,1,0.0,1,5750,0.5
101140,7109,8031,2024-01-24T16:07:12.385843,257.68488441405526,0,1,0.0,0,66934,1.0
101141,1077,614,2024-01-24T16:07:28.091580,55.258975245511685,0,0,-0.0,0,2592000,0.0
101142,664,9124,2024-01-24T16:08:23.590793,1397.7839968654953,0,0,-0.0,1,2018,0.0
101143,9738,3339,2024-01-24T16:08:30.324102,82.00221265981858,0,0,-0.0,0,2592000,0.0
101144,4,5740,2024-01-24T16:09:08.402915,485.0616747631348,0,33,3.408897897172508,0,268,33.0
101145,3,3947,2024-01-24T16:09:23.534537,1603.0120175353834,0,27,3.1294510607000636,0,422,27.0
101146,7544,7548,2024-01-24T16:10:21.889310,108.70559050806553,0,0,-0.0,0,2592000,0.0
101147,3265,3027,2024-01-24T16:10:35.291919,12.100122610262964,0,2,0.5937676846830107,0,6008,2.0
101148,9711,6436,2024-01-24T16:10:57.507848,329.6323139465499,0,0,-0.0,0,2592000,0.0
101149,2566,6670,2024-01-24T16:11:00.381169,32.189798531736514,0,0,-0.0,0,2592000,0.0
101150,8647,895,2024-01-24T16:11:10.044954,174.25011419977804,0,0,-0.0,1,10622,0.0
101151,1,9123,2024-01-24T16:11:14.914950,642.1709608605023,0,28,3.1413592876539096,0,410,28.0
101152,7216,3440,2024-01-24T16:11:37.093881,36.022798886671524,0,1,0.0,2,6314,0.3333333333333333
101153,6986,651,2024-01-24T16:11:38.061735,162.2204644346534,0,0,-0.0,0,2592000,0.0
101154,1,8075,2024-01-24T16:12:09.428868,1090.8683669087916,0,29,3.1742588513148107,0,54,29.0
101155,1,1887,2024-01-24T16:12:32.266533,944.8937169084228,0,30,3.213240647081999,0,22,30.0
101156,8494,4893,2024-01-24T16:12:40.118099,97.3069735632391,0,1,0.0,0,13414,1.0
101157,7396,1769,2024-01-24T16:12:46.479711,195.69061361724172,0,0,-0.0,0,2592000,0.0
101158,2020,974,2024-01-24T16:12:47.032281,7.8621988663128946,0,1,0.0,0,33702,1.0
101159,8581,1530,2024-01-24T16:12:58.797788,22.078080682274567,0,0,-0.0,0,2592000,0.0
101160,6676,9937,2024-01-24T16:13:13.440270,12.874370896374826,0,0,-0.0,0,2592000,0.0
101161,7405,7460,2024-01-24T16:13:19.145375,34.07623251714249,0,0,-0.0,1,64630,0.0
101162,7068,6514,2024-01-24T16:13:46.560590,23.19324421376094,0,0,-0.0,0,2592000,0.0
101163,8549,8784,2024-01-24T16:14:02.158973,31.176726582758075,0,0,-0.0,2,70901,0.0
101164,7258,8757,2024-01-24T16:14:05.979151,224.86181844988164,0,1,0.0,1,12218,0.5
101165,8944,5654,2024-01-24T16:14:11.138478,107.59371858672493,0,0,-0.0,1,69880,0.0
101166,10,9,2024-01-24T16:14:21.784798,934.4222574157803,0,28,3.205964279262677,1,749,14.0
101167,8168,9711,2024-01-24T16:14:35.279539,18.86320449776434,0,0,-0.0,2,68301,0.0
101168,4,274,2024-01-24T16:14:37.938342,1085.5847210889067,0,34,3.430857552340183,0,329,34.0
101169,165,8225,2024-01-24T16:14:57.689904,76.15028440808247,0,0,-0.0,0,2592000,0.0
101170,1595,4683,2024-01-24T16:16:09.800305,37.117791276173214,0,1,0.0,0,74840,1.0
101171,6495,2810,2024-01-24T16:16:22.437995,56.72474872217939,0,0,-0.0,1,67061,0.0
101172,2323,8730,2024-01-24T16:17:43.649895,32.00480851701697,0,1,0.0,0,73799,1.0
101173,193,9226,2024-01-24T16:18:06.009276,4005.9342835336793,0,0,-0.0,0,2592000,0.0
101174,7827,6670,2024-01-24T16:18:17.061106,11.281033086107053,0,1,0.0,1,19835,0.5
101175,8198,6677,2024-01-24T16:18:19.221143,530.5398062784276,0,0,-0.0,0,2592000,0.0
101176,2506,5327,2024-01-24T16:18:21.029253,6214.9419125187105,0,0,-0.0,0,2592000,0.0
101177,3056,1721,2024-01-24T16:19:13.573353,24.941366461063296,0,2,0.6444139775441404,0,50837,2.0
101178,1,923,2024-01-24T16:19:30.153249,2441.444736882937,0,31,3.2493442743992738,0,417,31.0
101179,3569,317,2024-01-24T16:19:43.796500,101.032438110249,0,1,0.0,1,43899,0.5
101180,4719,5103,2024-01-24T16:22:37.049359,21.57664938653162,0,0,-0.0,0,2592000,0.0
101181,9474,1754,2024-01-24T16:22:52.572113,67.36625514193729,0,0,-0.0,1,7917,0.0
101182,4360,9269,2024-01-24T16:23:26.243469,121.05060911446895,0,1,0.0,2,18666,0.3333333333333333
101183,4083,9625,2024-01-24T16:23:35.410737,23.44246452475009,0,1,0.0,1,19508,0.5
101184,8879,5409,2024-01-24T16:23:43.628410,327.6851201760885,0,0,-0.0,0,2592000,0.0
101185,774,8176,2024-01-24T16:24:19.274468,113.87458091068707,0,0,-0.0,0,2592000,0.0
101186,944,7539,2024-01-24T16:24:56.674575,68.7751258230011,0,0,-0.0,0,2592000,0.0
101187,934,8310,2024-01-24T16:25:54.022563,240.4747856496572,0,0,-0.0,1,39140,0.0
101188,8494,6376,2024-01-24T16:26:06.057413,32.66354627612542,0,2,0.5554091256730778,0,805,2.0
101189,2367,3018,2024-01-24T16:26:08.211788,28.873929181650777,0,0,-0.0,1,53219,0.0
101190,859,3872,2024-01-24T16:27:04.167390,127.84229513852013,0,0,-0.0,1,48822,0.0
101191,5241,7260,2024-01-24T16:27:51.093462,386.67584951869486,0,0,-0.0,0,2592000,0.0
101192,4229,7839,2024-01-24T16:27:55.846249,243.76592904772352,0,1,0.0,1,22113,0.5
101193,2570,5694,2024-01-24T16:29:33.226015,20.861304835569833,0,0,-0.0,1,44981,0.0
101194,8147,5584,2024-01-24T16:29:39.484052,172.3034520170804,0,0,-0.0,0,2592000,0.0
101195,107,7765,2024-01-24T16:30:02.698806,26.029987523816335,0,0,-0.0,0,2592000,0.0
101196,5261,7796,2024-01-24T16:30:29.989185,55.43548867463475,0,1,0.0,0,33751,1.0
101197,2678,6169,2024-01-24T16:30:33.518424,124.42537970780205,0,1,0.0,0,18095,1.0
101198,4101,2713,2024-01-24T16:31:03.296760,55.63669638386331,0,1,0.0,0,29988,1.0
101199,2899,9884,2024-01-24T16:31:33.727004,32.08162375289217,0,0,-0.0,0,2592000,0.0
101200,5965,4541,2024-01-24T16:31:44.433351,61.875452770535226,0,0,-0.0,1,32351,0.0
101201,2161,6932,2024-01-24T16:33:42.306030,157.36535359819064,0,0,-0.0,0,2592000,0.0
101202,4372,5697,2024-01-24T16:33:44.912213,69.1012802528418,0,0,-0.0,0,2592000,0.0
101203,9761,128,2024-01-24T16:34:02.769457,113.20335614643402,0,1,0.0,0,58835,1.0
101204,7574,9392,2024-01-24T16:34:13.870197,289.62531003886784,0,0,-0.0,1,5702,0.0
101205,2221,6421,2024-01-24T16:34:22.972838,22.710682792402206,0,0,-0.0,0,2592000,0.0
101206,634,6706,2024-01-24T16:34:35.205040,79.44393457867658,0,1,0.0,0,16554,1.0
101207,3546,9118,2024-01-24T16:35:03.058269,114.3761157715225,0,0,-0.0,0,2592000,0.0
101208,6599,3804,2024-01-24T16:35:43.442376,38.35956113455466,0,0,-0.0,1,24908,0.0
101209,4750,9657,2024-01-24T16:36:10.956134,158.46114964587568,0,1,0.0,1,53739,0.5
101210,9649,2644,2024-01-24T16:36:31.063816,142.9307317603503,0,0,-0.0,0,2592000,0.0
101211,5032,2352,2024-01-24T16:36:31.071597,50.11461395569928,0,0,-0.0,1,73135,0.0
101212,2087,6750,2024-01-24T16:36:37.968609,47.323325253301086,0,0,-0.0,1,11418,0.0
101213,3592,7156,2024-01-24T16:36:39.570136,10972.62761131844,0,0,-0.0,1,19221,0.0
101214,8586,6627,2024-01-24T16:37:07.819901,35.76071039760229,0,0,-0.0,0,2592000,0.0
101215,4644,9708,2024-01-24T16:37:52.537369,27.99982497414201,0,0,-0.0,0,2592000,0.0
101216,7489,3194,2024-01-24T16:38:15.858491,227.87548603874453,0,0,-0.0,0,2592000,0.0
101217,9761,4601,2024-01-24T16:38:34.270951,250.45719128847512,0,2,0.6484715326358929,0,271,2.0
101218,9109,9689,2024-01-24T16:38:43.170635,151.7107933496502,0,0,-0.0,0,2592000,0.0
101219,7207,9186,2024-01-24T16:39:28.344571,21.08509224020587,0,1,0.0,1,17963,0.5
101220,1878,7048,2024-01-24T16:39:34.215022,32.7846912319762,0,1,0.0,2,40609,0.3333333333333333
101221,7921,2796,2024-01-24T16:39:40.058873,389.67325009283854,0,0,-0.0,0,2592000,0.0
101222,6294,6588,2024-01-24T16:39:44.134257,428.8800865188337,0,0,-0.0,1,11558,0.0
101223,8718,7787,2024-01-24T16:40:03.935757,80.33738015774973,0,1,0.0,0,54058,1.0
101224,2482,6535,2024-01-24T16:40:39.173564,62.461915261438996,0,2,0.35132698259652323,0,56788,2.0
101225,0,3843,2024-01-24T16:40:42.879840,1500.1888227252075,0,28,3.164789783785345,1,2518,14.0
101226,4912,739,2024-01-24T16:40:42.902435,52.19823256471793,0,0,-0.0,0,2592000,0.0
101227,4534,2679,2024-01-24T16:40:55.266902,243.49759987843993,0,0,-0.0,0,2592000,0.0
101228,4497,3685,2024-01-24T16:40:58.796781,20.05599453628038,0,1,0.0,0,25702,1.0
101229,4902,2617,2024-01-24T16:41:06.043734,29.156014980245782,0,0,-0.0,0,2592000,0.0
101230,12,7578,2024-01-24T16:41:16.066788,891.8513082071146,0,16,2.630322595858877,0,13705,16.0
101231,6571,561,2024-01-24T16:41:21.621844,146.14155144402795,0,0,-0.0,0,2592000,0.0
101232,3938,443,2024-01-24T16:41:45.206176,15.79689666100077,0,0,-0.0,3,41326,0.0
101233,6144,8065,2024-01-24T16:42:01.805127,34.531214784293674,0,1,0.0,0,32349,1.0
101234,4536,1027,2024-01-24T16:42:23.835146,25.179757228295248,0,0,-0.0,1,30150,0.0
101235,224,225,2024-01-24T16:42:47.465230,65.02289548808659,0,0,-0.0,0,2592000,0.0
101236,5570,9061,2024-01-24T16:42:54.717846,50.95658597452872,0,0,-0.0,1,38205,0.0
101237,3152,3336,2024-01-24T16:43:00.114601,37.84366373162603,0,0,-0.0,0,2592000,0.0
101238,9597,8264,2024-01-24T16:43:36.538832,24.167902129832353,0,0,-0.0,1,76492,0.0
101239,8621,5149,2024-01-24T16:43:41.557049,113.90933732148899,0,1,0.0,0,72456,1.0
101240,9710,4813,2024-01-24T16:43:45.429532,2548.476247683083,0,0,-0.0,0,2592000,0.0
101241,4683,422,2024-01-24T16:43:51.971893,133.84877388385087,0,0,-0.0,1,1662,0.0
101242,5965,550,2024-01-24T16:43:52.877419,73.97854063834451,0,1,0.0,1,728,0.5
101243,9,447,2024-01-24T16:43:58.359689,1600.2293130385913,0,21,2.9293639483114964,1,1776,10.5
101244,2493,4201,2024-01-24T16:44:09.820383,1689.6991859624316,0,0,-0.0,1,12412,0.0
101245,5823,3035,2024-01-24T16:45:19.697775,161.9484308131696,0,2,0.6792407801972407,1,31778,1.0
